Date,Open,High,Low,Close,Volume
7/2/19,26.72,28.49,26.72,28.49,2000
11/2/19,28,28,27.1,27.98,4000
12/2/19,26.65,28.95,26.65,28.95,3000
13/2/19,27.51,28.38,27.51,28.09,4500
14/2/19,26.7,28.98,26.7,27.19,4500
18/2/19,25.84,26.97,25.84,26.97,1500
19/2/19,25.65,25.65,25.65,25.65,500
20/2/19,24.74,26.74,24.74,26.74,2000
25/2/19,26.02,27.48,26.02,27.48,2000
28/2/19,26.26,28.19,26.26,28.19,2000
5/3/19,26.99,26.99,26.99,26.99,500
6/3/19,26.1,27.94,26.1,27.94,3000
7/3/19,27.4,27.44,27.4,27.4,1500
8/3/19,26.13,27.74,26.1,26.1,2000
11/3/19,25.05,26.72,25.05,26.72,1000
12/3/19,26.1,27.5,25.5,26.97,4000
13/3/19,26.1,27.4,26.1,27.4,1000
14/3/19,26.03,26.69,26.03,26.37,3500
15/3/19,25.79,25.79,25.06,25.07,6000
19/3/19,24.1,25.77,24.1,25.77,2000
21/3/19,24.49,24.49,24.49,24.49,500
22/3/19,23.5,25.57,23.5,25.57,1000
27/3/19,24.3,24.94,24.3,24.3,8500
28/3/19,25.44,25.44,25.44,25.44,500
29/3/19,24.5,25.88,24.17,25.78,3000
4/4/19,0,25.22,25.22,25.22,0
5/4/19,23.96,24.72,23.96,24.72,1500
8/4/19,23.5,23.5,23.5,23.5,500
9/4/19,22.35,22.35,22.33,22.33,1500
10/4/19,21.27,23.38,21.27,23.36,5500
11/4/19,22.2,23.42,22.2,23.42,3000
12/4/19,22.8,22.8,22.8,22.8,2500
15/4/19,22.94,22.98,22.94,22.96,1000
16/4/19,22.8,22.8,22.8,22.8,500
17/4/19,22.81,23.48,22.81,23.48,1000
19/4/19,23.01,24.22,22.31,23.25,4500
22/4/19,23.01,24.38,23.01,24.38,2000
23/4/19,24.02,24.97,24.02,24.97,1000
26/4/19,23.73,23.73,23.73,23.73,500
30/4/19,0,22.56,22.56,23.73,500
2/5/19,23,23.99,22.55,22.84,6000
3/5/19,21.7,22.99,21.7,22.55,3000
6/5/19,22.55,23.54,22.55,23.54,2000
13/5/19,22.37,22.98,22.37,22.98,3500
15/5/19,21.84,22.88,21.84,21.84,4500
16/5/19,21.82,21.84,20.75,21.61,3500
20/5/19,0,21.11,21.11,21.11,0
21/5/19,20.06,20.06,20.06,20.06,500
22/5/19,20,20.84,20,20.84,1000
23/5/19,19.81,20.79,19.81,20.55,14500
24/5/19,20.77,20.8,20.77,20.79,2000
27/5/19,20.01,21.82,19.9,20.26,5500
28/5/19,19.27,19.99,19.27,19.84,3000
29/5/19,20,20.84,19.1,20.83,3500
30/5/19,19.79,20.44,19.79,19.79,3000
3/6/19,18.81,20.28,18.81,20.28,2000
10/6/19,19.7,20.49,19.7,20.49,1000
11/6/19,19.51,20.24,19.51,20.01,3000
12/6/19,19.01,19.44,19.01,19.29,2500
13/6/19,19,19.94,19,19.74,6000
14/6/19,19.2,20.34,19.2,20.34,1000
17/6/19,19.33,19.33,19.33,19.33,500
18/6/19,19.1,20.24,19.1,20.24,2000
19/6/19,19.23,19.49,19.23,19.49,2000
20/6/19,19.01,20.39,19.01,20.39,2000
21/6/19,19.76,21.38,19.38,19.38,4500
24/6/19,18.41,19.84,18.41,19.84,4000
25/6/19,19.2,19.84,19.2,19.7,2500
26/6/19,19.05,20.18,18.71,20.18,3000
27/6/19,19.18,19.18,19.18,19.18,1000
1/7/19,18.9,18.9,18.18,18.18,1000
2/7/19,19.15,19.15,19.14,19.14,1000
3/7/19,18.21,20.07,18.14,18.39,10500
4/7/19,17.5,19.37,17.39,17.39,12000
5/7/19,17,18.28,17,18.28,2000
8/7/19,17.5,18.48,17.5,18.48,2500
10/7/19,17.48,17.65,17.48,17.65,1000
11/7/19,16.7,18.63,16.7,18.63,2000
12/7/19,17.63,17.63,17.63,17.63,1000
15/7/19,16.9,18.6,16.65,16.65,2500
22/7/19,16,17.63,16,17.63,1000
23/7/19,16.7,17.58,16.63,17.19,5500
24/7/19,16.19,16.19,16.19,16.19,24500
25/7/19,16,16.79,16,16.79,1500
26/7/19,16.4,16.4,16.4,16.4,500
31/7/19,15.4,15.4,15.4,15.4,6000
1/8/19,14.4,14.4,14.4,14.4,5000
2/8/19,15.38,15.39,15.38,15.39,1000
5/8/19,14.39,14.39,14.39,14.39,500
6/8/19,15.25,15.25,15.25,15.25,1000
7/8/19,14.25,14.25,14.25,14.25,2000
8/8/19,0,14.85,14.85,14.25,98000
16/8/19,0,14,14,14,0
19/8/19,14.49,14.83,14.49,14.83,2000
20/8/19,14.1,15.69,14.1,15.69,1000
21/8/19,14.76,16.48,14.76,16.48,4000
22/8/19,15.61,16.69,15.61,16.69,7000
23/8/19,15.72,16.89,15.72,16.89,2000
26/8/19,15.95,16.49,15.9,16.39,6500
27/8/19,15.61,16.99,15.61,16.99,2000
28/8/19,16.5,17.87,16.5,17.87,5000
29/8/19,17.05,18.47,17.05,18.47,4000
30/8/19,17.7,18.94,17.7,18.94,2000
6/9/19,0,18.8,18.8,18.8,0
11/9/19,0,18.79,18.79,18.79,0
13/9/19,19.5,19.78,17.8,17.8,1500
16/9/19,16.8,17.69,16.8,17.08,3500
17/9/19,16.09,16.09,16.08,16.08,3500
18/9/19,15.1,16.48,15.1,16.48,2500
19/9/19,15.6,17.39,15.6,17.39,2000
20/9/19,16.52,16.52,16.39,16.39,1000
23/9/19,15.55,16.85,15.55,16.85,2000
24/9/19,16.1,17.14,16.1,17.14,1000
25/9/19,16.16,17.33,16.16,17.33,3000
30/9/19,16.6,17.96,16.6,16.95,3500
1/10/19,15.95,16.83,15.95,16.62,7000
2/10/19,15.71,17.07,15.71,17.07,3000
3/10/19,16.5,16.8,16.5,16.8,1500
4/10/19,16.03,17.74,16.03,17.74,3000
7/10/19,17.2,18.48,17.2,18.48,4000
8/10/19,17.48,17.48,17.48,17.48,500
9/10/19,17.25,17.29,16.55,17.18,3500
10/10/19,16.4,18.09,16.4,16.63,15500
11/10/19,17.15,17.19,16.52,17.16,4000
14/10/19,17.9,17.92,17.9,17.92,1000
15/10/19,17.01,18.44,17.01,17.68,6500
16/10/19,17.9,18.68,17.9,18.68,14000
17/10/19,18.8,19.38,18.8,19.36,11500
18/10/19,18.55,19.97,18.55,19.74,3000
21/10/19,18.8,19.49,18.74,19.49,3500
22/10/19,19.01,20.18,19.01,19.63,3500
23/10/19,19.01,20.17,19.01,20.16,3000
24/10/19,19.55,20.92,19.55,20.7,4000
25/10/19,20.05,21.44,20.05,21.44,2000
28/10/19,21.05,22.18,20.65,21.18,6000
29/10/19,21,21.69,20.2,20.98,6000
30/10/19,20.2,20.2,19.94,19.98,4500
1/11/19,19.9,20.89,19.9,20.85,1500
4/11/19,20.22,20.22,19.81,19.95,4000
5/11/19,19.6,20.25,18.95,18.95,9500
6/11/19,19.6,19.74,18.75,19.13,3000
7/11/19,18.95,20.08,18.95,19.2,2500
8/11/19,18.5,20.15,18.5,20.15,7000
12/11/19,19.55,20,19.5,20,8500
13/11/19,19.55,19.55,19.5,19.5,2000
14/11/19,20.25,20.25,20.19,20.19,2500
15/11/19,20.2,20.2,19.5,19.51,9000
18/11/19,19.1,19.1,19.1,19.1,500
19/11/19,0,19.15,19.15,19.1,500
20/11/19,19.31,19.8,19.31,19.8,2500
21/11/19,19.03,19.89,19.03,19.89,5000
22/11/19,20.78,20.78,20.78,20.78,500
25/11/19,19.75,20,19.75,20,22000
26/11/19,20,20.63,20,20.21,7500
27/11/19,20,21.22,20,21.22,400000
28/11/19,22.19,22.28,22.19,22.28,21500
29/11/19,22.98,22.98,22.98,22.98,500
2/12/19,22.05,23.48,22.05,23.48,1000
3/12/19,0,22.35,22.35,23.48,500
4/12/19,23.99,23.49,22.4,23.1,5500
5/12/19,23.1,23.1,23.1,23.1,500
6/12/19,23.79,23.79,23.79,23.79,500
9/12/19,22.61,22.61,22.61,22.61,1500
10/12/19,23.5,23.57,23.5,23.54,1000
11/12/19,22.4,22.4,22.4,22.4,3000
13/12/19,23.43,23.43,23.43,23.43,500
16/12/19,23.6,23.6,22.26,23,17500
17/12/19,21.97,22.88,21.97,22.88,4500
18/12/19,22.11,22.11,21.8,21.8,4000
19/12/19,22.35,22.48,20.8,21.45,2500
20/12/19,22.24,22.51,22.24,22.51,4000
24/12/19,23.21,23.21,23.21,23.21,500
30/12/19,22.15,23.13,22.06,23.13,1500
31/12/19,21.99,22.97,21.99,22.97,1500
1/1/20,21.83,21.85,21.83,21.83,4000
2/1/20,22,22,22,22,500
3/1/20,22.84,22.84,22.82,22.83,1000
6/1/20,21.7,21.7,21.7,21.7,500
7/1/20,22.49,22.49,22.49,22.49,1000
8/1/20,21.4,22.88,21.4,22.88,1500
9/1/20,21.9,23.48,21.74,22.65,18500
10/1/20,23.58,23.58,21.66,22.36,3500
13/1/20,21.86,22.58,21.86,22.25,2000
14/1/20,21.5,21.89,21.5,21.67,2500
16/1/20,22.25,22.47,22.25,22.25,1500
17/1/20,22.93,22.95,22.93,22.94,7000
21/1/20,23.48,23.48,22,22.49,1500
22/1/20,21.37,21.45,21.37,21.45,1500
23/1/20,21.99,21.99,21.98,21.99,1000
24/1/20,21.01,21.89,20.8,21.57,7000
30/1/20,22,22,21,21,2500
31/1/20,20.51,21.85,20.5,21.85,6500
6/2/20,22,22.5,20.54,20.54,6000
7/2/20,19.9,21.04,19.9,21.04,1500
10/2/20,20,20,19.78,19.78,1500
11/2/20,18.9,19.49,18.6,19.49,5000
12/2/20,20.4,20.48,19.5,19.98,3500
13/2/20,20.45,20.49,19,19,6500
14/2/20,18.5,18.5,18.5,18.5,500
17/2/20,19.4,19.43,19.4,19.43,1000
20/2/20,19.65,19.69,18.65,18.65,2000
21/2/20,18.5,18.94,18,18.94,6500
24/2/20,19.2,19.24,19.2,19.24,1000
25/2/20,18,18.49,18,18.48,1500
26/2/20,18.95,18.99,17.3,18.9,10000
27/2/20,18.85,18.9,18.1,18.51,4500
28/2/20,18.52,18.52,18.5,18.5,5500
2/3/20,18.7,18.7,18.5,18.6,11500
3/3/20,19.45,19.5,19.4,19.4,1500
4/3/20,18.05,18.05,18.05,18.05,12000
5/3/20,18.49,18.49,17,17,32000
6/3/20,17,17,17,17,4000
9/3/20,15.81,16.01,15.81,16,5000
10/3/20,16.99,17,16.99,17,7500
11/3/20,16.3,17.82,16.3,17.82,2500
13/3/20,17,17,17,17,500
16/3/20,15.73,15.73,15.73,15.73,3500
17/3/20,14.56,15.99,14.56,15.97,2000
18/3/20,14.78,14.78,14.78,14.78,1000
19/3/20,14.5,14.5,14.5,14.5,1000
20/3/20,14.5,15.58,13.42,15.58,7500
26/3/20,14.42,15.8,14.42,14.42,2500
27/3/20,13.4,13.4,13.36,13.38,1500
1/4/20,14.38,14.38,13.5,13.5,1000
2/4/20,14.51,14.51,14.51,14.51,2000
7/4/20,14,14,13.71,13.71,1500
8/4/20,14.4,14.45,14.4,14.43,1000
9/4/20,13.6,15,13.6,15,1500
15/4/20,15.98,16.12,15.98,16.1,5000
17/4/20,15.15,16,15,15.81,7500
20/4/20,16.3,16.99,16.3,16.96,33000
22/4/20,0,17.62,17.62,16.96,2000
23/4/20,15.75,17.32,15.75,17.29,8000
29/4/20,17.45,17.5,17.45,17.48,1000
30/4/20,17.95,17.95,17.95,17.95,500
4/5/20,17.1,17.1,17,17,1000
12/5/20,16.1,17.2,16.1,17.2,2000
13/5/20,16.6,16.99,16.55,16.99,2500
14/5/20,16.35,16.35,16.15,16.15,3000
15/5/20,16.11,16.11,16.1,16.1,1000
21/5/20,16.4,16.44,16.4,16.44,1000
28/5/20,16,16.45,15.9,16.45,2000
1/6/20,16.79,16.79,16.79,16.79,500
2/6/20,16.25,16.25,16.25,16.25,2000
3/6/20,16.05,16.05,16,16.03,1000
4/6/20,16.29,16.29,16.29,16.29,3500
8/6/20,16.4,17.29,16.4,17.29,4500
9/6/20,17,17,17,17,500
11/6/20,0,17,17,17,12000
12/6/20,0,16.9,16.9,17,13500
15/6/20,16.85,16.85,16.21,16.21,26500
16/6/20,17,17.42,17,17.42,21000
17/6/20,17.5,17.5,16.85,16.85,1000
18/6/20,16.3,16.3,16.3,16.3,1000
19/6/20,16.3,16.3,16.3,16.3,1000
23/6/20,16.6,16.69,16.6,16.65,1000
24/6/20,16.25,16.25,16.25,16.25,1000
29/6/20,16.8,16.8,16.8,16.8,500
30/6/20,16.1,16.1,16.1,16.1,1000
1/7/20,16.01,16.01,16.01,16.01,500
2/7/20,16.6,16.89,16.6,16.65,3500
6/7/20,16.4,16.4,16.4,16.4,1000
8/7/20,16.8,16.99,16.8,16.99,2000
10/7/20,17.2,18.2,17.2,17.97,13500
13/7/20,18.85,18.85,18.65,18.7,3000
14/7/20,19.65,19.65,18,18.15,12000
15/7/20,18,18.89,17.5,18.89,6000
20/7/20,18.88,18.88,18,18.13,5500
21/7/20,18.5,18.79,18.5,18.79,6000
22/7/20,18.75,19.12,18.75,19.12,7500
23/7/20,0,19.17,19.17,19.12,4000
24/7/20,18.1,19.93,18.1,19.93,1000
27/7/20,19.25,19.6,19.25,19.59,1500
28/7/20,19.75,19.94,19,19,7000
29/7/20,19,20.42,19,20.42,31500
30/7/20,20,20.01,20,20,5500
3/8/20,18.5,21.5,18.5,18.55,323500
4/8/20,18.5,18.5,18,18,20500
5/8/20,18,19.35,18,18.97,77500
6/8/20,18.65,19,18.5,18.96,57000
7/8/20,18.99,19.35,18.98,19.35,20000
10/8/20,19,19,18.65,19,8500
11/8/20,19,19.15,18.55,19.15,7500
12/8/20,19,19,18.7,18.71,26500
13/8/20,19,19,19,19,1500
17/8/20,18.1,18.6,18.05,18.6,2000
18/8/20,18.5,19.99,18.5,19.99,35500
19/8/20,21,21.48,20.99,21.39,20000
20/8/20,21.95,22.3,21.95,22.3,2000
21/8/20,23.4,23.4,20.63,21,52000
24/8/20,21,21,19.43,19.9,58500
25/8/20,19.9,20.74,19.9,19.94,29000
26/8/20,20,20,20,20,500
27/8/20,20.97,21.5,20.85,21.5,28500
28/8/20,22.84,22.84,22.2,22.8,16000
31/8/20,21.21,21.25,21.2,21.2,8000
2/9/20,21,21,21,21,24000
3/9/20,21,21,21,21,1500
4/9/20,21.2,21.2,20.75,20.76,24500
7/9/20,20.76,20.77,20.76,20.77,3000
8/9/20,21.9,21.9,19.7,19.7,3000
9/9/20,21.17,21.17,21.17,21.17,29500
10/9/20,22.75,22.75,22.75,22.75,7500
11/9/20,24,24.45,23,24.45,51500
14/9/20,26.23,26.23,24.5,26,14500
15/9/20,26,26,24.99,24.99,16000
16/9/20,23.32,24.4,23.12,24.4,20000
17/9/20,23.23,23.27,23.07,23.2,6500
18/9/20,21.6,24,21.55,23,4500
21/9/20,21.6,22.8,21.55,22,20500
22/9/20,23,23,23,23,500
25/9/20,24.05,24.05,24.05,24.05,2000
28/9/20,24.25,24.25,24.25,24.25,2000
30/9/20,0,23,23,24.25,2500
1/10/20,22.6,22.6,22.44,22.5,4000
2/10/20,21,23.98,20.82,23.98,3000
5/10/20,22.2,22.2,22.2,22.2,4000
6/10/20,22.7,22.75,22.7,22.7,1500
7/10/20,22.7,23.9,22.7,23.9,10500
9/10/20,23.5,23.97,23.5,23.97,2000
12/10/20,22.7,22.7,22.5,22.5,2500
14/10/20,23.5,23.5,23.5,23.5,1500
15/10/20,23.95,23.95,23.95,23.95,5000
16/10/20,22.16,22.5,22.16,22.17,3500
20/10/20,22.6,22.6,22.6,22.6,500
21/10/20,23.49,23.5,23.49,23.5,1000
22/10/20,22.5,22.5,22.5,22.5,1000
23/10/20,22.16,22.16,22.15,22.15,5000
26/10/20,22.25,22.9,21.35,22.59,5000
27/10/20,21.65,22,21.65,22,22000
28/10/20,21.6,22.1,21.6,22.1,2500
2/11/20,21.05,21.05,21,21,2000
4/11/20,22,22,22,22,500
5/11/20,21.6,21.6,21.6,21.6,1000
6/11/20,22.01,22.99,21.5,22.85,40000
9/11/20,22.9,22.9,22,22,2000
10/11/20,22,22,22,22,500
11/11/20,22,22,21.9,21.9,1500
12/11/20,21.85,21.85,21.85,21.85,1500
24/11/20,21.1,21.1,21,21,2000
25/11/20,21.05,22,21.05,22,2000
26/11/20,21.4,21.4,20.65,20.9,35500
27/11/20,21.2,21.24,20.5,21.24,5000
30/11/20,21,21.49,20.55,21.4,22500
1/12/20,20.71,21.6,20.71,21.6,13000
2/12/20,22,22.29,22,22.15,1500
3/12/20,22.35,22.9,22.35,22.9,19000
4/12/20,21.61,21.61,21.55,21.57,1500
7/12/20,21.99,22.85,21.99,22.85,20000
8/12/20,22.5,22.5,22.5,22.5,2000
11/12/20,22.5,22.5,22.5,22.5,5000
14/12/20,22.7,23.5,22.7,23.4,12000
15/12/20,23.5,24.25,23,24.06,16500
16/12/20,24.5,24.9,23.74,24.63,58000
17/12/20,24.95,26.47,24.95,26.47,34500
18/12/20,27.5,27.5,25.01,26,17000
22/12/20,25,27.95,25,26.55,49000
23/12/20,26,27,26,26.49,51500
24/12/20,26,26,25.05,25.5,6000
28/12/20,25,26.75,25,26.75,2000
29/12/20,27,27,24.8,24.8,8000
30/12/20,25,26,25,25.27,14500
1/1/21,24.5,24.5,24.05,24.46,31000
7/1/21,23.75,25.45,23.5,24,6000
8/1/21,24.45,24.5,24,24,22000
11/1/21,23.11,24,23.11,24,2500
12/1/21,23.25,24.1,23.25,24,11000
13/1/21,24.8,25,24.8,25,13000
14/1/21,24.6,24.6,24.5,24.51,8000
15/1/21,25,25,25,25,1000
18/1/21,24.95,25,24.9,24.99,4000
20/1/21,24,24,24,24,2000
21/1/21,24.9,25.7,24.9,25.7,10500
22/1/21,25.8,25.8,25.8,25.8,1000
25/1/21,25,25,25,25,5500
26/1/21,24.5,25,24.5,25,4500
27/1/21,25,25,25,25,1000
28/1/21,25.65,26,24.51,25.3,26500
29/1/21,26.55,27.19,26.5,27.19,49000
1/2/21,27.24,27.55,26,26.25,20500
2/2/21,27,27,27,27,500
3/2/21,26.77,27.15,26.52,26.52,21500
4/2/21,27.12,27.8,27,27.79,25500
8/2/21,28.85,29.87,28.5,29.87,20500
9/2/21,32.11,32.11,32.11,32.11,6000
10/2/21,34.51,34.51,33.5,34.51,194000
11/2/21,36.45,36.88,34.46,36.34,242500
12/2/21,36,36,34.57,34.57,18500
15/2/21,34.06,34.88,33.5,34.53,19500
16/2/21,34.5,34.99,33.26,33.7,61500
17/2/21,33,33.5,31.18,31.31,160500
18/2/21,32.68,33,32,32.2,29500
19/2/21,32.75,34.61,32.75,34.36,137500
22/2/21,35.39,35.4,33.76,34.2,34000
23/2/21,34.5,34.5,33.81,33.94,20500
24/2/21,34.48,34.9,32.25,34.02,54500
25/2/21,28,30.02,28,28.23,31000
26/2/21,29,30.34,28.98,30.06,31500
2/3/21,28.7,28.7,27.81,27.92,13500
3/3/21,28.49,28.49,26.53,27.79,10500
4/3/21,26.5,26.65,25.72,26.65,18000
5/3/21,25.51,26.88,25.5,26.58,9000
8/3/21,25.7,25.7,25,25.2,20000
10/3/21,23.45,24.5,23.45,24.06,16000
11/3/21,24,24,24,24,5000
12/3/21,24,24,23.5,23.6,14500
15/3/21,23,24.49,23,24.49,1000
16/3/21,23.55,26.32,23,25.97,50000
17/3/21,26.95,27.9,26.95,27.8,13500
19/3/21,29.8,29.88,25.72,25.84,158000
22/3/21,24.2,26,24.2,26,24000
24/3/21,26,26,25.05,25.5,2500
25/3/21,25,25,25,25,2500
26/3/21,25,25.38,24.35,24.87,3000
29/3/21,23.76,25.44,23.65,24.28,7500
30/3/21,25.4,25.4,25.4,25.4,500
31/3/21,23.8,25,23.8,24.5,37500
1/4/21,23.6,24.5,23.26,23.49,9500
5/4/21,22.7,23.5,22.65,23.5,1500
6/4/21,24,24.05,24,24,7500
7/4/21,24,24,24,24,1000
8/4/21,23.1,24.38,23.1,23.7,1500
9/4/21,23.5,23.5,23.5,23.5,500
13/4/21,23.89,24.3,23.89,24.3,1500
14/4/21,24,24,24,24,1000
16/4/21,25.37,25.37,25.37,25.37,500
22/4/21,23.85,24.38,23.85,24.12,1000
23/4/21,23.3,24.28,23,23.23,8500
26/4/21,23.7,23.7,23.7,23.7,500
27/4/21,24.3,25,24.3,24.5,6000
28/4/21,24.2,24.2,24.1,24.1,3000
29/4/21,24.9,24.9,24.9,24.9,500
30/4/21,23.7,25.84,23.7,24.77,3000
3/5/21,22.92,24.5,22.92,23.01,2000
4/5/21,23.1,24,23.1,23.6,46000
5/5/21,23.41,23.5,23.41,23.5,1500
17/5/21,24.99,24.99,24.99,24.99,500
18/5/21,23.5,24.89,23.12,23.6,43500
21/5/21,23.7,24.38,23.7,24.38,2500
24/5/21,24.3,24.68,24,24,815500
25/5/21,24.5,25,24.5,24.7,816500
26/5/21,25,25.12,24.7,25.12,15000
27/5/21,24.4,25.12,24.25,24.25,78000
28/5/21,24.25,24.25,24.1,24.1,1000
31/5/21,24.41,24.41,24.41,24.41,500
1/6/21,24.01,25.37,24.01,25.19,5500
2/6/21,25.35,25.35,25.35,25.35,500
3/6/21,24.5,24.95,24.5,24.66,4000
4/6/21,25.25,25.37,25.25,25.33,1500
7/6/21,25,25,25,25,2000
8/6/21,24.26,25.34,24.26,25.34,1000
9/6/21,25,25,25,25,3000
10/6/21,26.5,26.68,25.7,25.9,8000
11/6/21,25.4,26.5,25.1,25.7,4500
14/6/21,26.45,26.45,25.7,26.35,2500
15/6/21,26.5,28.32,26.5,28.32,36500
16/6/21,29,29.8,28.5,28.5,24000
17/6/21,28,28.5,26.4,26.56,56500
18/6/21,27,27.28,26.5,27.01,21000
21/6/21,27,27.3,27,27,25000
22/6/21,28,28.61,27.31,27.99,5000
23/6/21,27.27,30.08,27.27,30.08,63500
24/6/21,30.11,31.99,30.11,31.1,18000
25/6/21,30.21,32.49,28.78,29.72,72000
28/6/21,29.95,29.95,28,28.09,6000
29/6/21,27.42,29.77,27.42,29.66,6500
30/6/21,29.65,29.65,29.65,29.65,500
1/7/21,28.05,31.87,28.05,31.87,40500
2/7/21,34.24,34.26,34.24,34.26,29500
5/7/21,36.64,36.64,34.5,34.6,79500
6/7/21,34.9,35.85,33.7,34.91,34500
7/7/21,34.45,34.49,32.7,33.4,7000
8/7/21,34,35.9,34,35.9,37000
9/7/21,37.95,37.95,36,36.47,44500
12/7/21,39.2,39.2,37,39.19,128000
13/7/21,41,41.75,37,38.95,127500
14/7/21,38.97,38.97,36.03,36.23,113000
15/7/21,36,36.35,35.78,36.02,61500
16/7/21,35.7,35.7,35.7,35.7,500
19/7/21,35.5,36,34.81,35.41,20000
23/7/21,36.5,36.5,36,36.01,47500
26/7/21,35.5,37.73,34.6,35.83,94000
27/7/21,35.52,35.99,34,34.85,34500
28/7/21,34.52,37.24,34.5,34.58,12000
29/7/21,34.02,36.24,33.61,34.47,32500
30/7/21,35,35,32.5,33.83,16000
2/8/21,33.5,34,32.61,33.87,8000
3/8/21,31.76,36.41,31.76,36.41,68500
4/8/21,36.8,37.19,35.52,36.37,65500
5/8/21,36.5,39.09,35.71,38.15,196500
6/8/21,39.85,41.01,39.85,41.01,152000
9/8/21,43,43,37.94,38.08,123000
10/8/21,38,39,36.3,36.99,45500
11/8/21,36.51,39.76,36.51,39.76,186000
12/8/21,39.99,41.1,39,39.15,82500
13/8/21,39.5,39.5,38.9,39,13000
16/8/21,37.6,37.6,36.08,36.37,25500
17/8/21,36.5,37.68,36.5,37.68,9500
20/8/21,36.51,37.49,36.5,37.49,3500
23/8/21,38,38.38,37.99,38,6500
24/8/21,37.8,40.55,37.8,39.68,35000
26/8/21,39,42,37.52,39.18,65500
27/8/21,38.25,38.25,36.25,36.95,206500
30/8/21,36.51,37.7,36,37.69,10000
31/8/21,38.89,38.89,37.51,38.05,16000
1/9/21,37.52,38.49,37,37.81,20500
2/9/21,37.25,37.89,37,37.49,20000
3/9/21,38.28,38.28,37,37.54,15500
6/9/21,37.01,37.01,35.7,36.34,39000
7/9/21,37.95,37.95,36.5,37.28,9000
8/9/21,37.01,37.85,36.5,36.99,8000
9/9/21,36.99,37,36.45,36.84,5000
10/9/21,36.85,36.97,36.25,36.45,27000
13/9/21,37.48,37.48,36.25,36.78,4500
14/9/21,36.25,36.25,34.8,35.93,22500
15/9/21,36.38,36.38,35.3,35.99,5000
16/9/21,36.25,36.25,36.24,36.24,1000
17/9/21,36.79,37.75,35.75,36.34,10500
20/9/21,35.75,36.34,33.62,34.02,54000
21/9/21,34.45,34.99,33.33,33.77,18000
22/9/21,33,33.49,31.35,33.41,16000
23/9/21,32.51,33.88,32.02,33.5,12500
24/9/21,0,33.5,33.5,33.5,1000
27/9/21,32.51,33.75,32.51,33.37,3500
28/9/21,33.01,33.9,32,33.57,10500
29/9/21,32.75,33.5,31.55,33.28,46500
30/9/21,32.75,32.88,31.54,32.6,44000
1/10/21,33.45,33.5,33.01,33.42,4500
4/10/21,33.7,33.7,33.7,33.7,500
5/10/21,33,33,33,33,1000
6/10/21,32.6,32.6,30.65,31.42,23000
7/10/21,31.5,31.9,31.4,31.62,5000
8/10/21,32,32,31.85,31.85,2000
11/10/21,30.8,32.45,30.75,31.35,15000
12/10/21,30,30.79,30,30.58,4500
13/10/21,29.11,31.9,29.11,30.05,12000
14/10/21,31.45,31.45,31.45,31.45,500
15/10/21,30.6,31.59,30.6,31.24,3000
18/10/21,31.2,31.2,31.19,31.2,2500
20/10/21,32.11,32.11,31.55,31.74,1500
21/10/21,30.6,32.97,30.6,31.74,14000
22/10/21,31.05,32.9,31.05,32.9,4500
25/10/21,32,32,31.9,31.9,6000
26/10/21,32.01,32.7,31.55,31.89,7500
27/10/21,32.75,32.75,32.75,32.75,500
28/10/21,31.75,32.65,31.75,32.65,2500
29/10/21,32.5,32.99,32,32.99,3500
1/11/21,32.5,32.75,32.5,32.68,10500
2/11/21,33,33.25,32.7,32.9,6000
3/11/21,31.57,33.97,31.57,32.6,15000
4/11/21,32.61,34.01,32.61,33.99,9500
5/11/21,34.24,34.55,34.24,34.55,1500
8/11/21,33.55,36,33.55,35.04,33500
9/11/21,35,35.93,34.5,34.79,11500
10/11/21,34.02,35.2,34.02,35.2,3000
11/11/21,34.51,35,34,34.33,9000
12/11/21,33.75,34,33.75,34,1000
15/11/21,34,34.74,33.52,34.74,3500
16/11/21,34,36.5,34,36.5,42000
18/11/21,34.61,37.49,34.61,37.49,3500
19/11/21,36.5,37.89,35.02,37.89,4000
22/11/21,36.5,37.18,35.05,36.17,9000
23/11/21,34.07,36.64,33.46,34.27,5500
24/11/21,32.02,33.99,32.02,33.75,4500
25/11/21,32.01,33.64,32.01,33.59,3000
26/11/21,33.9,33.9,33.9,33.9,500
29/11/21,33.95,34,33.95,34,5000
30/11/21,32.22,33.89,32.22,33.25,3000
1/12/21,34,35.74,34,35.74,26000
2/12/21,38,38,33.51,35.65,39500
3/12/21,34.01,36.79,34,36.06,17000
6/12/21,33.53,38.17,33.53,36.69,3500
7/12/21,36.49,36.49,36.1,36.1,1000
8/12/21,34.43,35.99,34.43,35.76,3500
9/12/21,33.72,35.48,33.72,35.48,7500
15/12/21,36.95,36.95,34,35.41,14000
16/12/21,33.32,36.7,33.32,36,4500
20/12/21,34.75,34.75,34.75,34.75,500
21/12/21,34.88,34.88,34.31,34.31,1000
22/12/21,34.11,35.94,32.51,34.96,64500
23/12/21,33.8,35,33.8,34.97,10000
24/12/21,34.16,34.96,33.61,34.1,8500
27/12/21,33.5,33.5,33.5,33.5,1000
28/12/21,32.91,33.5,32.73,32.95,7000
29/12/21,31.41,35.35,31.41,32.53,41500
30/12/21,33,33.47,32.6,33.25,7500
31/12/21,33.4,33.5,32.36,32.41,2000
3/1/22,33.2,33.96,33,33.9,5500
4/1/22,34.9,35.75,34.55,35.27,35000
